tweet_id,date_and_time,tweet
1.69064E+17,Mon Feb 13 14:22:02 +0000 2012,Radiation After Lung Cancer Surgery Doesn't Help All: Study:  http://on-msn.com/wbTCiM
1.69064E+17,Mon Feb 13 14:22:01 +0000 2012,More Young Adults Get Health Care When They Can Stay on Parents'  Plans:  http://on-msn.com/Aa6lPz
1.69064E+17,Mon Feb 13 14:22:01 +0000 2012,Screening by Primary-Care Doctors May Spot Dementia:  http://on-msn.com/z3be7q
1.6881E+17,Sun Feb 12 21:35:23 +0000 2012,Overeating May Double Risk of Memory Loss: Study:  http://on-msn.com/yUT2aY
1.68708E+17,Sun Feb 12 14:46:33 +0000 2012,"Best Friend Benefits Child's Mind, Body, Study Finds:  http://on-msn.com/yVnpkb"
1.68344E+17,Sat Feb 11 14:41:28 +0000 2012,"John, Mary, Joe: Simpler Names May Help You Get Ahead:  http://on-msn.com/wXyiC3"
1.68344E+17,Sat Feb 11 14:41:27 +0000 2012,Kindergartners Who Can Pay Attention May Reap Benefits Later:  http://on-msn.com/xno1A2
1.68099E+17,Fri Feb 10 22:28:17 +0000 2012,Young Adults Who Quit Smoking Feel Better Quickly:  http://on-msn.com/y2nGMk
1.68099E+17,Fri Feb 10 22:28:16 +0000 2012,Prostate Size May Be Clue to Severity of  Cancer:  http://on-msn.com/z6e6Xl
1.68083E+17,Fri Feb 10 21:25:51 +0000 2012,"Gloves, Padded Headgear Helps Protect Boxers:  http://on-msn.com/AyFrPC"
1.68083E+17,Fri Feb 10 21:25:51 +0000 2012,Many Gay Men Would Support 'Home HIV Test': Study:  http://on-msn.com/wP1MjR
1.68083E+17,Fri Feb 10 21:25:51 +0000 2012,Obesity Appears Linked to Pain:  http://on-msn.com/Abo6Cb
1.6806E+17,Fri Feb 10 19:52:55 +0000 2012,Brain Scans May Predict How People Learn:  http://on-msn.com/yIb3lz
1.6806E+17,Fri Feb 10 19:52:55 +0000 2012,Most Teens Who Self-Harm Are Not Evaluated for Mental Health in ER:  http://on-msn.com/wSzIVu
1.6806E+17,Fri Feb 10 19:52:54 +0000 2012,Smoking May Up Cancer Risk in Barrett's Esophagus Patients:  http://on-msn.com/wVmDih
1.68029E+17,Fri Feb 10 17:49:16 +0000 2012,White House Alters Controversial Birth Control Rule:  http://on-msn.com/xb3SK1
1.68029E+17,Fri Feb 10 17:49:15 +0000 2012,"Study Weighs Pros, Cons of Home or Hospital Birth:  http://on-msn.com/x1nfdu"
1.68029E+17,Fri Feb 10 17:49:15 +0000 2012,"When Mom Has Pregnancy Diabetes, Breast-Feeding Curbs Child Obesity:  http://on-msn.com/yDlN01"
1.68029E+17,Fri Feb 10 17:49:15 +0000 2012,"Repeat C-Section Best Scheduled at 39 Weeks, Study Says:  http://on-msn.com/x3Y4Cp"
1.68029E+17,Fri Feb 10 17:49:14 +0000 2012,"HIV Severity, Treatment Unrelated to Kids' Mental Woes: Study:  http://on-msn.com/zD9ja9"
1.67982E+17,Fri Feb 10 14:41:32 +0000 2012,More Than 4 Million  Americans Have New Knee:  http://on-msn.com/za1K0x
1.67982E+17,Fri Feb 10 14:41:32 +0000 2012,H1N1 'Swine' Flu Makes a Comeback in Mexico:  http://on-msn.com/ygoHco
1.67793E+17,Fri Feb 10 02:14:07 +0000 2012,"Recent Pot Use Could Double Risk of Car Crash, Research Shows:  http://on-msn.com/w2ST27"
1.67793E+17,Fri Feb 10 02:14:07 +0000 2012,Chemo During Pregnancy Doesn't Seem to Harm Baby:  http://on-msn.com/zstOAv
1.67723E+17,Thu Feb 09 21:34:20 +0000 2012,C-Sections Might Put Preemies at Risk for Breathing Problems:  http://on-msn.com/wiA3aB
1.67723E+17,Thu Feb 09 21:34:20 +0000 2012,Fear of Lawsuits Influences Care From Most Orthopedic Surgeons: Survey:  http://on-msn.com/wWZXAc
1.67691E+17,Thu Feb 09 19:28:16 +0000 2012,"More Patients Seek Plastic Surgery Advice From Facebook, Twitter:  http://on-msn.com/zyMoxD"
1.67691E+17,Thu Feb 09 19:28:16 +0000 2012,Stopping Bone Drug Cuts Risk of Second Thigh Fracture: Study:  http://on-msn.com/x7j7ho
1.67691E+17,Thu Feb 09 19:28:16 +0000 2012,Heart Disease May Be Risk Factor for Prostate Cancer:  http://on-msn.com/ADhO0H
1.67691E+17,Thu Feb 09 19:28:15 +0000 2012,"In Mice, Cancer Drug Shows Effect on Alzheimer's Symptoms:  http://on-msn.com/ABTJim"
1.67668E+17,Thu Feb 09 17:53:57 +0000 2012,"Strutting the Catwalk in Red, Stars Promote 'The Heart Truth':  http://on-msn.com/z9mOvb"
1.67668E+17,Thu Feb 09 17:53:56 +0000 2012,"Illicit Drugs Bought Off Internet May Be Poisons, Experts Warn:  http://on-msn.com/At7T6P"
1.67668E+17,Thu Feb 09 17:53:56 +0000 2012,More U.S. Doctors Are Urging Patients to Exercise: CDC:  http://on-msn.com/yvQABS
1.67668E+17,Thu Feb 09 17:53:56 +0000 2012,4 New Genes Linked to Type 2 Diabetes:  http://on-msn.com/xPcuRB
1.6762E+17,Thu Feb 09 14:45:41 +0000 2012,Risk of Preterm Birth Rises for Hispanic Women the Longer They're in U.S.:  http://on-msn.com/wurTzt
1.6762E+17,Thu Feb 09 14:45:40 +0000 2012,Bug Bites May Have Caused Zebras' Stripes:  http://on-msn.com/zidnPY
1.6762E+17,Thu Feb 09 14:45:40 +0000 2012,"More People Need Training in Lifesaving Epinephrine Use, Advocates Say:  http://on-msn.com/xqKdra"
1.6762E+17,Thu Feb 09 14:45:39 +0000 2012,Many Doctors May Be Less Than Honest With Their Patients:  http://on-msn.com/wXw2qR
1.67421E+17,Thu Feb 09 01:32:51 +0000 2012,Heart Disease Risk Gene May Pass From Dads to Sons:  http://on-msn.com/yzj3M0
1.67421E+17,Thu Feb 09 01:32:51 +0000 2012,New Therapy Might Help Relieve Painful Foot Condition:  http://on-msn.com/xyJlZh
1.67389E+17,Wed Feb 08 23:26:06 +0000 2012,Screening Moms-to-Be for Thyroid Trouble May Not Help Offspring:  http://on-msn.com/yaYgLF
1.67389E+17,Wed Feb 08 23:26:05 +0000 2012,Experts Warn of Antibiotic-Resistant Gonorrhea:  http://on-msn.com/xMRg0p
1.67389E+17,Wed Feb 08 23:26:05 +0000 2012,"Electrical Brain Stimulation May Strengthen Memory, Study Says:  http://on-msn.com/xTL7Gf"
1.67389E+17,Wed Feb 08 23:26:04 +0000 2012,Tai Chi May Help Parkinson's Patients:  http://on-msn.com/wG0Lui
1.67389E+17,Wed Feb 08 23:26:04 +0000 2012,More Success With Gene Therapy for Blindness:  http://on-msn.com/wpPfcH
1.6735E+17,Wed Feb 08 20:50:56 +0000 2012,"Depressed Kids May Be Targets for Bullying, Study Suggests:  http://on-msn.com/z1xui3"
1.6735E+17,Wed Feb 08 20:50:55 +0000 2012,Fasting Plus Chemo May Help in Cancer Fight: Study:  http://on-msn.com/xzK7lk
1.67318E+17,Wed Feb 08 18:43:32 +0000 2012,"Big Drop in Americans' Blood Level of Trans Fats, CDC Says:  http://on-msn.com/xwpwGS"
1.67318E+17,Wed Feb 08 18:43:32 +0000 2012,Female Soccer Players May Face Health Problems: Study:  http://on-msn.com/zFSrrv
1.67318E+17,Wed Feb 08 18:43:31 +0000 2012,Short Breaks During Exercise OK for Diabetes Control: Study:  http://on-msn.com/yPE2dD
1.67286E+17,Wed Feb 08 16:36:58 +0000 2012,One 'Silver Lining' to Recession: Fewer Broken Bones?:  http://on-msn.com/AzLXkp
1.67286E+17,Wed Feb 08 16:36:58 +0000 2012,Playing Sports May Help Keep Kids From Smoking:  http://on-msn.com/zP9mlV
1.67286E+17,Wed Feb 08 16:36:57 +0000 2012,Quality Day Care Predicts Later Parental Involvement in School:  http://on-msn.com/wIrfFA
1.67014E+17,Tue Feb 07 22:38:36 +0000 2012,12 Ways to Never Get Diabetes:  http://on-msn.com/z66NAT
1.67014E+17,Tue Feb 07 22:38:36 +0000 2012,12 Simple Ways to Ward Off Cancer:  http://on-msn.com/yFCGYe
1.67014E+17,Tue Feb 07 22:38:35 +0000 2012,A Diet Cure for Canker Sores?:  http://on-msn.com/xuTBLm
1.67014E+17,Tue Feb 07 22:38:35 +0000 2012,Thousands of U.S. Kids Hospitalized for Abuse:  http://on-msn.com/wNFXkO
1.67014E+17,Tue Feb 07 22:38:35 +0000 2012,Best Nursing Homes: The 2012 U.S. News Honor Roll:  http://on-msn.com/yLdP1b
1.67011E+17,Tue Feb 07 22:26:16 +0000 2012,New Antibiotic for Bladder Infection Disappoints in Trial:  http://on-msn.com/xLVeSV
1.67011E+17,Tue Feb 07 22:26:15 +0000 2012,Risk of Death From Certain Breast Cancers May Rise With Age:  http://on-msn.com/xJfnAJ
1.67011E+17,Tue Feb 07 22:26:15 +0000 2012,Kids' Diarrhea Vaccine Appears Safe After All: Study:  http://on-msn.com/w0byRW
1.67011E+17,Tue Feb 07 22:26:15 +0000 2012,New Meningitis Vaccine Works in Infants: Study:  http://on-msn.com/yHqvon
1.66988E+17,Tue Feb 07 20:52:46 +0000 2012,Soft Drinks May Raise Odds for Respiratory Ills: Study:  http://on-msn.com/wfpjyH
1.66988E+17,Tue Feb 07 20:52:46 +0000 2012,Facebook Might Be Tough on Users With Low Self-Esteem:  http://on-msn.com/yeiUVh
1.66956E+17,Tue Feb 07 18:48:04 +0000 2012,Everyday Foods Add Up to Major Salt Problems: CDC:  http://on-msn.com/wilSf0
1.66956E+17,Tue Feb 07 18:48:03 +0000 2012,Quitting Smoking May Halve Risk of Oral Health Problems:  http://on-msn.com/yRyDIH
1.66956E+17,Tue Feb 07 18:48:00 +0000 2012,"Breast Cancer Drug May Weaken Bones, Study Finds:  http://on-msn.com/ylOJtz"
1.66956E+17,Tue Feb 07 18:48:00 +0000 2012,Gene Research Offers Clues to Parkinson's Disease:  http://on-msn.com/y9xjcz
1.66956E+17,Tue Feb 07 18:47:59 +0000 2012,Moving Homes Often in Childhood Might Affect Long-Term Health:  http://on-msn.com/wnF0xA
1.66894E+17,Tue Feb 07 14:39:10 +0000 2012,Avoid Window Seats to Cut Risk for In-Flight Blood Clots: Study:  http://on-msn.com/xcaq3i
1.66894E+17,Tue Feb 07 14:39:10 +0000 2012,"Even for the Overweight, Exercise Helps the Heart:  http://on-msn.com/z2uKjE"
1.66894E+17,Tue Feb 07 14:39:09 +0000 2012,Letting Baby Eat Finger Foods May Spur Healthier Weight:  http://on-msn.com/wVKOt1
1.66894E+17,Tue Feb 07 14:39:09 +0000 2012,Surgery Effective for Tough-to-Treat Epilepsy:  http://on-msn.com/yx6WPn
1.6665E+17,Mon Feb 06 22:29:35 +0000 2012,"Metformin Preferred Drug for Type 2 Diabetes, Experts Say:  http://on-msn.com/w7ANn8"
1.6665E+17,Mon Feb 06 22:29:34 +0000 2012,Does Abortion in First Trimester Raise Risk of Mental Ills' Return?:  http://on-msn.com/yspIOV
1.6665E+17,Mon Feb 06 22:29:34 +0000 2012,"Pancreas May 'Taste' Fructose, Hinting at Links to Diabetes:  http://on-msn.com/ytw0qy"
1.66638E+17,Mon Feb 06 21:42:27 +0000 2012,Many U.S. Kids Still Buy Unhealthy Snacks at School:  http://on-msn.com/zkg9L7
1.66638E+17,Mon Feb 06 21:42:27 +0000 2012,Antidepressants May Not Raise Suicide Risk in Youth: Study:  http://on-msn.com/yTY1iC
1.66638E+17,Mon Feb 06 21:42:26 +0000 2012,Certain Cancer Drugs May Have Fatal Side Effects: Analysis:  http://on-msn.com/xJ6z3P
1.66638E+17,Mon Feb 06 21:42:26 +0000 2012,New Criteria Could Change Who Is Diagnosed With Alzheimer's:  http://on-msn.com/AwG8GD
1.66638E+17,Mon Feb 06 21:42:26 +0000 2012,Smoking May Be Especially Tough on Men's Brains:  http://on-msn.com/wNhcWX
1.66608E+17,Mon Feb 06 19:43:52 +0000 2012,Constipation May Help Explain Some Bedwetting:  http://on-msn.com/z6OWkK
1.66581E+17,Mon Feb 06 17:58:06 +0000 2012,"Spanking Produces Troubled Kids, Study Contends:  http://on-msn.com/wKu3NI"
1.66581E+17,Mon Feb 06 17:58:05 +0000 2012,College Degree Lowers Marriage Odds for Those From Disadvantaged Backgrounds:  http://on-msn.com/Am7SDx
1.6653E+17,Mon Feb 06 14:32:27 +0000 2012,More Americans Seeking Love Online: Study:  http://on-msn.com/As5X9d
1.6653E+17,Mon Feb 06 14:32:26 +0000 2012,Fewer Teens Exposed to Tobacco Smoke in Cars: Report:  http://on-msn.com/wizsD2
1.6653E+17,Mon Feb 06 14:32:26 +0000 2012,Thousands of U.S. Kids Hospitalized for Abuse:  http://on-msn.com/ApljJF
1.66166E+17,Sun Feb 05 14:28:50 +0000 2012,Dealing With Head Lice:  http://on-msn.com/z8xaIj
1.66166E+17,Sun Feb 05 14:28:49 +0000 2012,Safe Social Networking Tips for Teens:  http://on-msn.com/xkXkdZ
1.6581E+17,Sat Feb 04 14:51:43 +0000 2012,Don't Fumble Your Diet on Super Bowl Sunday:  http://on-msn.com/zZVJgW
1.6581E+17,Sat Feb 04 14:51:42 +0000 2012,Winter Can Pose Hazards for Seniors:  http://on-msn.com/zKpPQ9
1.65577E+17,Fri Feb 03 23:27:20 +0000 2012,Why Human Brains Are Smarter Than Chimp Brains:  http://on-msn.com/xV1UOM
1.65568E+17,Fri Feb 03 22:52:45 +0000 2012,Asthmatic Moms Who Breast-feed May Help Their Children's Lungs:  http://on-msn.com/zbTwFA
1.65568E+17,Fri Feb 03 22:52:45 +0000 2012,Map Shows Where in U.S. to Beware of Lyme Disease:  http://on-msn.com/zqhPfL
1.65532E+17,Fri Feb 03 20:28:00 +0000 2012,Soy Supplements May Not Shield Against Breast Cancer:  http://on-msn.com/z4QdFd
1.65532E+17,Fri Feb 03 20:28:00 +0000 2012,"Aspirin, Warfarin Fare Equally for Heart Failure Patients:  http://on-msn.com/z0RX72"
1.65532E+17,Fri Feb 03 20:28:00 +0000 2012,Diabetes Takes Toll on Women's Hearing: Study:  http://on-msn.com/xzvy9p
1.65532E+17,Fri Feb 03 20:27:59 +0000 2012,"Hard Drug Use in Middle Age Could Prove Fatal, Study Finds:  http://on-msn.com/wik8wz"
1.65532E+17,Fri Feb 03 20:27:59 +0000 2012,Epidural Plus Fever in Mom May Raise Risks for Baby:  http://on-msn.com/y7FZhe
1.65446E+17,Fri Feb 03 14:45:17 +0000 2012,Could a Blood Test Help Spot Depression?:  http://on-msn.com/ym0sPy
1.65446E+17,Fri Feb 03 14:45:17 +0000 2012,Questionnaire Could Help Predict Alzheimer's: Study:  http://on-msn.com/zMXrdv
1.65446E+17,Fri Feb 03 14:45:17 +0000 2012,Malaria's Global Death Toll Much Higher Than Thought:  http://on-msn.com/Ai1RWB
1.65237E+17,Fri Feb 03 00:57:36 +0000 2012,Women Wear Red on Friday to Highlight Heart Health:  http://on-msn.com/woGps8
1.65187E+17,Thu Feb 02 21:38:31 +0000 2012,Being Fit Before Stroke May Aid Recovery:  http://on-msn.com/xAaz7z
1.65187E+17,Thu Feb 02 21:38:31 +0000 2012,"Stroke Can Impact a Child's Language, Hand-Eye Coordination:  http://on-msn.com/yCiK6v"
1.65187E+17,Thu Feb 02 21:38:31 +0000 2012,Married Men Seek Help for Stroke Sooner Than Their Wives:  http://on-msn.com/AxjxXp
1.65187E+17,Thu Feb 02 21:38:30 +0000 2012,"Some Stroke Survivors Can't Recognize Fear, Anger in Others:  http://on-msn.com/xvo9yc"
1.65187E+17,Thu Feb 02 21:38:30 +0000 2012,Mouse Study Suggests Alzheimer's Spreads Through Brain Like an Infection:  http://on-msn.com/yGRlrX
1.65078E+17,Thu Feb 02 14:22:33 +0000 2012,"If Your Dining Partner Overeats, So May You:  http://on-msn.com/yWbnyF"
1.65078E+17,Thu Feb 02 14:22:32 +0000 2012,Anesthesia in Early Childhood May Be Linked to ADHD:  http://on-msn.com/x6dIs7
1.65078E+17,Thu Feb 02 14:22:32 +0000 2012,Same Genes Key to Early & Late-Onset Alzheimer's: Study:  http://on-msn.com/yZFc4N
1.65078E+17,Thu Feb 02 14:22:32 +0000 2012,Lack of Sunlight May Raise Stroke Risk:  http://on-msn.com/Ahv48H
1.65078E+17,Thu Feb 02 14:22:31 +0000 2012,Efforts to Reduce Stroke in Kids With Sickle Cell Working: Study:  http://on-msn.com/yJFfNw
1.64868E+17,Thu Feb 02 00:27:39 +0000 2012,'Morning-After' Pill May  Be New Option to Treat Painful Fibroids:  http://on-msn.com/wnbnmd
1.64856E+17,Wed Feb 01 23:43:24 +0000 2012,Type 1 Diabetes Treatment Disappoints in Trial:  http://on-msn.com/wl2eg2
1.64856E+17,Wed Feb 01 23:43:23 +0000 2012,Science Shows How Massage Eases Sore Muscles:  http://on-msn.com/y51RFF
1.64832E+17,Wed Feb 01 22:05:29 +0000 2012,Experimental Drug Might Beat Aspirin in Preventing Repeat Strokes: Study:  http://on-msn.com/wh4anc
1.64832E+17,Wed Feb 01 22:05:28 +0000 2012,Alzheimer's-Linked Brain Plaques May Affect Memory in Healthy People:  http://on-msn.com/AC3W6A
1.64832E+17,Wed Feb 01 22:05:28 +0000 2012,Worrying Too Much Might Raise Your Risk for Stroke:  http://on-msn.com/zZX9g8
1.64832E+17,Wed Feb 01 22:05:28 +0000 2012,Many Hispanics Don't Call an Ambulance For Stroke: Study:  http://on-msn.com/w4VXSg
1.64792E+17,Wed Feb 01 19:28:08 +0000 2012,"Child Abuse, Neglect a Major Public Health Problem: CDC:  http://on-msn.com/AtgD6t"
1.64792E+17,Wed Feb 01 19:28:08 +0000 2012,Clot-Busting Drug May Work for Those Who Have Strokes While Asleep:  http://on-msn.com/AADxMY
1.64769E+17,Wed Feb 01 17:55:15 +0000 2012,Pfizer Recalls 1 Million Packets of Birth Control Pills:  http://on-msn.com/wSMB0u
1.64769E+17,Wed Feb 01 17:55:15 +0000 2012,"Stenting, Surgery Appear Comparable for Opening Neck Artery:  http://on-msn.com/zGYHsx"
1.64769E+17,Wed Feb 01 17:55:15 +0000 2012,"Study Finds Link Between Heart Failure, Brain Changes:  http://on-msn.com/Aw5Qmr"
1.64769E+17,Wed Feb 01 17:55:14 +0000 2012,"Adult Children of Stroke Sufferers May Show Signs of Brain Aging, Too:  http://on-msn.com/Ao52Ss"
1.64722E+17,Wed Feb 01 14:49:16 +0000 2012,Pediatricians' Group Recommends HPV Vaccine for Boys:  http://on-msn.com/y5Dd3T
1.64722E+17,Wed Feb 01 14:49:15 +0000 2012,"Sleep Apnea May Be Tied to 'Silent' Strokes, Study Finds:  http://on-msn.com/A3G8id"
1.64722E+17,Wed Feb 01 14:49:15 +0000 2012,"Stem Cell Therapy Shows Promise for Stroke, Studies Say:  http://on-msn.com/yNxPUt"
1.64722E+17,Wed Feb 01 14:49:14 +0000 2012,Exercise a Good Pick-Me-Up After Cancer Treatment: Study:  http://on-msn.com/zr7Jb2
1.64722E+17,Wed Feb 01 14:49:13 +0000 2012,Scientists Use Brain Waves to Eavesdrop on the Mind:  http://on-msn.com/Aot13I
1.64513E+17,Wed Feb 01 01:00:07 +0000 2012,Experimental Drugs Do Battle Against Advanced Prostate Cancer:  http://on-msn.com/zUjBHQ
1.64513E+17,Wed Feb 01 01:00:07 +0000 2012,Science Shows How Exercise Might Help in Prostate Cancer:  http://on-msn.com/A9YH2I
1.64513E+17,Wed Feb 01 01:00:06 +0000 2012,Too Much Testosterone Linked to Inflated Ego: Study:  http://on-msn.com/ymNpXq
1.64513E+17,Wed Feb 01 01:00:06 +0000 2012,Heartburn Drugs May Raise Fracture Risk in Older Women:  http://on-msn.com/zG2JtP
1.64513E+17,Wed Feb 01 01:00:06 +0000 2012,Study Compares 3 Common Prostate Cancer Treatments:  http://on-msn.com/yYlkmp
1.64482E+17,Tue Jan 31 22:54:29 +0000 2012,"For Kids, Laughter Really May Be the Best Medicine:  http://on-msn.com/z3gQXR"
1.64463E+17,Tue Jan 31 21:41:17 +0000 2012,FDA OKs Drug That Targets Rare Form of Cystic Fibrosis:  http://on-msn.com/yxULMc
1.64463E+17,Tue Jan 31 21:41:17 +0000 2012,Second Breast Cancer Surgery Sometimes Needed:  http://on-msn.com/zS46fJ
1.64463E+17,Tue Jan 31 21:41:16 +0000 2012,"Alternative to Colonoscopy Spots Cancers, Too:  http://on-msn.com/yTVbLD"
1.64463E+17,Tue Jan 31 21:41:16 +0000 2012,Fatty Diet Before Pregnancy Linked to Gestational Diabetes:  http://on-msn.com/xK4CHt
1.64429E+17,Tue Jan 31 19:24:45 +0000 2012,Popular Diabetes Drug Might Cut Pancreatic Cancer Risk: Study:  http://on-msn.com/xePj0M
1.64429E+17,Tue Jan 31 19:24:44 +0000 2012,Stem Cells May Further Hepatitis C Research:  http://on-msn.com/zDmJFA
1.644E+17,Tue Jan 31 17:29:06 +0000 2012,U.S. Advisers Explain Call to Censor Bird Flu Research:  http://on-msn.com/xRUasl
1.644E+17,Tue Jan 31 17:29:06 +0000 2012,Hospitality Not a Friendly Industry for Disabled Workers: Study:  http://on-msn.com/xGxPyU
1.6436E+17,Tue Jan 31 14:51:58 +0000 2012,"When Mom-to-Be's Overweight and Smokes, Risk for Birth Defects Rises:  http://on-msn.com/AhYgf0"
1.6436E+17,Tue Jan 31 14:51:58 +0000 2012,Pediatricians' Group Urges More Input From Parents:  http://on-msn.com/xadlhm
1.64114E+17,Mon Jan 30 22:35:17 +0000 2012,Nurturing Moms May Help Their Child's Brain Develop:  http://on-msn.com/w7JHLk
1.64114E+17,Mon Jan 30 22:35:16 +0000 2012,Even Strangers Can Make You Feel Left Out:  http://on-msn.com/AzT8GP
1.64105E+17,Mon Jan 30 21:58:07 +0000 2012,"What Would Jesus Do? Maybe Not What I'd Do, Survey of Christians Finds:  http://on-msn.com/z1B47g"
1.64105E+17,Mon Jan 30 21:58:06 +0000 2012,Statins Equally Effective in Women and Men:  http://on-msn.com/A7C5R5
1.64069E+17,Mon Jan 30 19:35:55 +0000 2012,First Drug Ok'd to Combat Spreading Basal Cell Skin Cancer:  http://on-msn.com/yvjteO
1.64069E+17,Mon Jan 30 19:35:55 +0000 2012,Gene Study Sheds Light on Body Clock's Link to Diabetes:  http://on-msn.com/Aezh7w
1.64069E+17,Mon Jan 30 19:35:55 +0000 2012,Pets Help Women Cope With HIV/AIDS:  http://on-msn.com/xohb66
1.6406E+17,Mon Jan 30 18:57:58 +0000 2012,Chubby Doctors Could Be Bad for Your Health:  http://on-msn.com/xG6gXM
1.6406E+17,Mon Jan 30 18:57:57 +0000 2012,Ultrasound As a Male Contraceptive?:  http://on-msn.com/zzWwr2
1.6406E+17,Mon Jan 30 18:57:57 +0000 2012,Live Liver Donation Safer Than Previously Thought:  http://on-msn.com/xcsD5n
1.6406E+17,Mon Jan 30 18:57:56 +0000 2012,Study Looks at Possible HIV Drugs-Birth Defect Link:  http://on-msn.com/z37hoM
1.63997E+17,Mon Jan 30 14:48:27 +0000 2012,More Newborns Suffering Drug Withdrawal at Birth:  http://on-msn.com/AqpSk7
1.63997E+17,Mon Jan 30 14:48:27 +0000 2012,Health Reform Law Gaining Wider Acceptance: Poll:  http://on-msn.com/xcGQ9a
1.63997E+17,Mon Jan 30 14:48:27 +0000 2012,Those Extra Pounds Could Harm Your Back:  http://on-msn.com/AmxIUC
1.63997E+17,Mon Jan 30 14:48:26 +0000 2012,Many Parents Skip Booster Seats When Carpooling:  http://on-msn.com/ye3Qsb
1.63784E+17,Mon Jan 30 00:43:10 +0000 2012,Blood Pressure Differences Between Arms Could Signal Heart Risk:  http://on-msn.com/ADvg7Z
1.6364E+17,Sun Jan 29 15:10:27 +0000 2012,"Teen Driver's Friends Can Be Dangerous Distraction, Studies Find:  http://on-msn.com/y8BzmP"
1.63271E+17,Sat Jan 28 14:43:26 +0000 2012,Winter Doldrums Got You Down? Here's How to Bounce Back:  http://on-msn.com/AcCNB3
1.63271E+17,Sat Jan 28 14:43:25 +0000 2012,Mathematical Model Suggests When to Shoot in Basketball:  http://on-msn.com/zyreiy
1.63029E+17,Fri Jan 27 22:43:42 +0000 2012,Too Much Fructose Sweetener Tied to Heart Risks in Teens:  http://on-msn.com/zYwPg2
1.63029E+17,Fri Jan 27 22:43:42 +0000 2012,Discrimination Seems to Harm Health Regardless of Race:  http://on-msn.com/AAhRdv
1.63013E+17,Fri Jan 27 21:39:40 +0000 2012,Off-Campus Party Hosts Drank Most in College Survey:  http://on-msn.com/xdBeEH
1.63013E+17,Fri Jan 27 21:39:39 +0000 2012,Students Report Playing Dangerous 'Choking Game':  http://on-msn.com/yIuwS6
1.62981E+17,Fri Jan 27 19:31:00 +0000 2012,"Tropical Trip OK for Most With Crohn's, Colitis:  http://on-msn.com/wXlyAo"
1.62981E+17,Fri Jan 27 19:30:56 +0000 2012,Native Americans May Have Trekked From Siberia:  http://on-msn.com/AzhnPK
1.62956E+17,Fri Jan 27 17:50:13 +0000 2012,"Experts Offer Tips on Avoiding iPad-Linked Shoulder, Neck Strain:  http://on-msn.com/yzZy2n"
1.62956E+17,Fri Jan 27 17:50:13 +0000 2012,Common Gastro Disease Occurs Even With High-Fiber Diet:  http://on-msn.com/xoHYMO
1.62956E+17,Fri Jan 27 17:50:12 +0000 2012,IV Acetaminophen Linked to More Child Overdoses:  http://on-msn.com/yobo9r
1.6291E+17,Fri Jan 27 14:47:16 +0000 2012,People May Lie More When Texting: Study:  http://on-msn.com/Aa9Gii
1.6291E+17,Fri Jan 27 14:47:16 +0000 2012,Positive Reinforcement May Help Patients Take Their Meds:  http://on-msn.com/yj8p8B
1.6291E+17,Fri Jan 27 14:47:15 +0000 2012,Acupuncture May Boost Pregnancy Success Rates:  http://on-msn.com/xMA7a5
1.62722E+17,Fri Jan 27 02:20:18 +0000 2012,Statins May Stave Off Liver Cancer in People With Hepatitis B:  http://on-msn.com/AemtqT
1.62722E+17,Fri Jan 27 02:20:17 +0000 2012,Test Might Predict Risk of Lung Cancer's Return:  http://on-msn.com/zwGBkj
1.6269E+17,Fri Jan 27 00:13:54 +0000 2012,Researchers Spot Potential Bile Duct Cancer Drug Targets:  http://on-msn.com/zTZV5F
1.62674E+17,Thu Jan 26 23:10:38 +0000 2012,Caffeine May Alter Women's Estrogen Levels:  http://on-msn.com/xmQVAV
1.62674E+17,Thu Jan 26 23:10:37 +0000 2012,Factors Linked to Age of Onset of Menopause Identified:  http://on-msn.com/yuqMwm
1.62674E+17,Thu Jan 26 23:10:37 +0000 2012,Working Too Much Can Give You the Blues:  http://on-msn.com/xKSK1B
1.62658E+17,Thu Jan 26 22:06:00 +0000 2012,More U.S. Babies Born at Home: CDC:  http://on-msn.com/yi2h6r
1.62641E+17,Thu Jan 26 21:01:08 +0000 2012,Mutations in 2 Genes Linked to Rare Autism-Related Disorder:  http://on-msn.com/xcjsOD
1.62614E+17,Thu Jan 26 19:13:17 +0000 2012,Too Few Americans Getting Screened for Common Cancers: CDC:  http://on-msn.com/zxPINj
1.62614E+17,Thu Jan 26 19:13:16 +0000 2012,Gang Murders Taking Toll on Young Males: CDC:  http://on-msn.com/ygdnCj
1.62614E+17,Thu Jan 26 19:13:16 +0000 2012,Study Finds No Link Between HPV Vaccine and Autoimmune Disorders:  http://on-msn.com/AALqd8
1.62614E+17,Thu Jan 26 19:13:16 +0000 2012,More U.S. Babies Born at Home: CDC:  http://on-msn.com/y8EzAJ
1.62614E+17,Thu Jan 26 19:13:15 +0000 2012,Brain Activity May Help Predict Autism Before Age 1: Study:  http://on-msn.com/wVInUh
1.62308E+17,Wed Jan 25 22:57:12 +0000 2012,Avastin May Be Helpful Before Breast Cancer Surgery:  http://on-msn.com/zYLHQx
1.62308E+17,Wed Jan 25 22:57:12 +0000 2012,Optimal Heart Health Starts Early: Study:  http://on-msn.com/wuu5hj
