tweet_id,date_and_time,tweet
3.52078E+17,Tue Jul 02 14:56:15 +0000 2013,.@WHO has a new recommendation on drug therapy for people with HIV: start earlier: http://lati.ms/mzg9W
3.52066E+17,Tue Jul 02 14:08:21 +0000 2013,"Do you think your kids should be drinking low-fat or whole milk? Whole might be a better choice, scientists say: http://lati.ms/mzfOA"
3.52052E+17,Tue Jul 02 13:12:07 +0000 2013,"The plie side kick is a total body exercise that can be done slowly for toning, fast for cardio: http://lati.ms/mzgD0 #LATfit"
3.51879E+17,Tue Jul 02 01:46:01 +0000 2013,New recommendation from @WHO: People with HIV should start drug therapy earlier: http://lati.ms/mzfkE
3.51874E+17,Tue Jul 02 01:25:21 +0000 2013,Going for an evening stroll? Make it a full lower-body workout by trying some step-ups while you're out: http://lati.ms/mze1v
3.51862E+17,Tue Jul 02 00:35:14 +0000 2013,RT @LATkarenkaplan: Dietary math: 150 calories of milk + 120 calories of cookies is better than 90 cal of milk and 180 cal of cookies. http…
3.51831E+17,Mon Jul 01 22:32:29 +0000 2013,CDC reports that ATV injuries are down: http://lati.ms/myZip Is it one good thing to come out of a bad economy?
3.51813E+17,Mon Jul 01 21:20:52 +0000 2013,Should kids drink low-fat or whole milk? Scientists say whole milk might be a better choice: http://lati.ms/myRAi
3.51796E+17,Mon Jul 01 20:15:30 +0000 2013,"Drop-jump test, triple-hop stability test, single-leg squat test: How to tell if you're at risk for knee injury: http://lati.ms/myBDq"
3.51774E+17,Mon Jul 01 18:48:25 +0000 2013,RT @LATerynbrown: Is the deadly MERS virus headed here?  @DRFriedenCDC says scientists at @CDCgov and beyond are keeping tabs.  http://t.co…
3.5176E+17,Mon Jul 01 17:51:19 +0000 2013,"RT @annagorman: Interesting take on death certificates: Making the Right Call, Even in Death http://nyti.ms/17OVOK3"
3.51696E+17,Mon Jul 01 13:36:15 +0000 2013,Work your biceps and glutes at the same time by trying the praying mantis exercise: http://lati.ms/mwYeI #LATfit
3.515E+17,Mon Jul 01 00:38:44 +0000 2013,Three simple tests to help you figure out if your knees are at risk for injury: http://lat.ms/18lcAjm http://pbs.twimg.com/media/BODHdYrCMAIFsq7.jpg
3.51396E+17,Sun Jun 30 17:43:59 +0000 2013,RT @renelynch: Six cool tips for a healthy summer: http://bit.ly/13fSrKy via @eatingrules #LATfit
3.51394E+17,Sun Jun 30 17:37:49 +0000 2013,RT @tennyt: Why we order fries: Seeing a healthy menu option at a restaurant 'basically satisfies that goal to be healthy.' http://t.co/cLr…
3.51373E+17,Sun Jun 30 16:15:22 +0000 2013,Planning to prevent a pandemic: Health officials track the deadly MERS virus and develop global battle plans: http://lati.ms/mwgnG
3.51355E+17,Sun Jun 30 15:04:02 +0000 2013,"You can tone your glutes, hamstrings and quadriceps with the ballet-inspired ""booty lifter."" How to do it --&gt; http://lati.ms/mwevT #LATfit"
3.5113E+17,Sun Jun 30 00:09:40 +0000 2013,RT @renelynch: Front-yard strawberries -- seen along my #latfit #walk http://instagram.com/p/bKGdJMH465/
3.51075E+17,Sat Jun 29 20:31:31 +0000 2013,Four economical workout machines will disappear into your closet until the next round: http://lati.ms/muMLU #LATfit
3.51065E+17,Sat Jun 29 19:50:46 +0000 2013,"Reverse vaccine for Type 1 diabetes passes its first test with human subjects, according to a new study: http://lati.ms/mvnpD"
3.51023E+17,Sat Jun 29 17:02:50 +0000 2013,First nonhormonal treatment for hot flashes is approved by the FDA: http://lati.ms/muP5m
3.50978E+17,Sat Jun 29 14:02:12 +0000 2013,"Go for a walk on an empty stomach first thing in the morning, @MyTrainerBob recommends: http://lati.ms/muNJG #healthtips #LATfit"
3.50796E+17,Sat Jun 29 02:00:38 +0000 2013,Special training programs aim to help prevent ACL tears and knee injuries: http://lati.ms/muNg7
3.5079E+17,Sat Jun 29 01:35:29 +0000 2013,10-year-old girl who underwent a double lung transplant received a second set of lungs after the first set failed: http://lati.ms/muLnI
3.50762E+17,Fri Jun 28 23:46:27 +0000 2013,"#LATfit tip via @MyLastBite: No cocktails before 10,000 steps: http://lati.ms/msAAt"
3.50755E+17,Fri Jun 28 23:18:45 +0000 2013,FDA approves an antidepressant to treat hot flashes: http://lati.ms/muGwL
3.5073E+17,Fri Jun 28 21:37:08 +0000 2013,"RT @latimesscience: Study: Insomnia prior to deployment at least doubles troops' risk for PTSD, quadruples it for depression: http://t.co/L…"
3.50723E+17,Fri Jun 28 21:10:55 +0000 2013,Obama administration issues religious-exemption regulations on contraception as part of the new healthcare law: http://lati.ms/muqWH
3.50713E+17,Fri Jun 28 20:30:29 +0000 2013,No more doughnuts or cookies: USDA releases new standards for snacks sold on school campuses during the day: http://lati.ms/murF2
3.50704E+17,Fri Jun 28 19:55:27 +0000 2013,Keeping a food journal can help you lose weight. Here are three online services to help you track calories: http://lati.ms/muiPw #LATfit
3.50623E+17,Fri Jun 28 14:33:39 +0000 2013,"Love carbs? It's hard not to — eating them makes you want more, new study says: http://lati.ms/mspmJ"
3.50607E+17,Fri Jun 28 13:31:25 +0000 2013,"If you need a quick cardio workout, try the up and over — it's a fast way to burn some calories: http://lati.ms/msAt8 #LATfit"
3.50418E+17,Fri Jun 28 01:00:53 +0000 2013,New study finds that a traumatic brain injury can increase your risk of ischemic stroke: http://lati.ms/msvo8
3.50405E+17,Fri Jun 28 00:05:17 +0000 2013,"If you want to run 100 miles (and who doesn't?), just keep going to 200. It's easier on your body, scientists say: http://lati.ms/msqfI"
3.50387E+17,Thu Jun 27 22:55:34 +0000 2013,Want to work out but hate the crowds at gyms? New app helps you avoid the rush: http://lati.ms/msjRX #LATfit
3.50386E+17,Thu Jun 27 22:50:31 +0000 2013,RT @LATSeema: This made me think of #LATFit followers -- Wearable Devices Nudge You to Health http://nyti.ms/120r0Ng cc: @renelynch @kyoshi…
3.5037E+17,Thu Jun 27 21:46:13 +0000 2013,RT @annagorman: .@CalEndow and Department of Health Care Services announce $26.5 million in funding for Medi-Cal outreach and enrollment.
3.50349E+17,Thu Jun 27 20:23:47 +0000 2013,"High-carb meals not only make you hungrier — they make you crave more of the same, study finds: http://lati.ms/msawA"
3.50316E+17,Thu Jun 27 18:11:51 +0000 2013,"RT @lisagirion: Mayo study says most of us are on RXs; leading meds fight germs, the blues and pain. Find - http://mayocl.in/1bW4lHB"
3.50293E+17,Thu Jun 27 16:43:29 +0000 2013,RT @annagorman: Today is national HIV testing day... Do you know your status? Lots of people are living with HIV and don't know it.
3.50288E+17,Thu Jun 27 16:20:51 +0000 2013,@shescookin Nice job! That gives us all hope
3.50287E+17,Thu Jun 27 16:16:37 +0000 2013,Via @annagorman: @JerryBrownGov plans to sign Medi-Cal expansion today
3.50285E+17,Thu Jun 27 16:09:41 +0000 2013,Running 100 miles? It might actually be easier on your body to run 200: http://lati.ms/mrlje
3.50268E+17,Thu Jun 27 15:03:49 +0000 2013,Some major health insurers want California lawmakers to close a loophole in the federal healthcare law: http://lati.ms/mqil8 #ACA
3.50263E+17,Thu Jun 27 14:41:44 +0000 2013,"RT @latimesscience: Scientists explore a link between obesity, cancer and bacteria in the gut: http://lati.ms/mqhN1"
3.50253E+17,Thu Jun 27 14:04:02 +0000 2013,"The triceps kick strengthens your triceps and works your core, glutes and hamstrings. Here's how to do it: http://lati.ms/mqh7x #LATfit"
3.50059E+17,Thu Jun 27 01:12:55 +0000 2013,"Remember the 80/20 rule when keeping a food journal, @renelynch says. Get her tips here: http://lati.ms/mqgVO #LATfit"
3.50007E+17,Wed Jun 26 21:45:38 +0000 2013,"In its first slate of decisions on tobacco products, the FDA approved two new products and rejected four: http://lati.ms/mpNKp"
3.50002E+17,Wed Jun 26 21:25:25 +0000 2013,Doctors and researchers applaud the Supreme Court's gay marriage rulings: http://lati.ms/mpY1c #DOMA #Prop8
3.49995E+17,Wed Jun 26 20:57:37 +0000 2013,RT @jamielsimon: #LA Runyon Canyon Park #Yoga #pod #mydayinla #fitness #yogatime http://pbs.twimg.com/media/BNtdz4kCUAAuGWC.jpg
3.49976E+17,Wed Jun 26 19:42:19 +0000 2013,Why is being overweight linked to liver cancer risk? New research says it might have to do with bacteria in the gut: http://lat.ms/138Rdkh
3.49957E+17,Wed Jun 26 18:27:00 +0000 2013,"RT @latimesscience: MT‏ @AmyTheHub: 360 chimps, veterans of sci/med experiments, will move from government labs into sanctuaries. Full stor…"
3.49936E+17,Wed Jun 26 17:05:31 +0000 2013,New study suggests that veterans who suffer from PTSD could be at greater risk for heart disease: http://lati.ms/mpz3U
3.49883E+17,Wed Jun 26 13:31:20 +0000 2013,Want a smaller waist? Whittle it down with the wood chop with leg swing: http://lati.ms/mo7py #healthtips #LATfit
3.49723E+17,Wed Jun 26 02:55:47 +0000 2013,"Severe concussion among kids may be far more common than has been estimated, new research suggests: http://lati.ms/mo77C"
3.49707E+17,Wed Jun 26 01:54:12 +0000 2013,RT @julie_cart: Prescription for conflict: Top Medicare Prescribers Rake In Speaking Fees From Drugmakers  http://www.propublica.org/article/top-medicare-prescribers-rake-in-speaking-fees-from-drugmakers via @prop…
3.4969E+17,Wed Jun 26 00:45:47 +0000 2013,New research finds that roughly 1 in 5  adolescents has probably suffered a traumatic brain injury: http://lati.ms/mo0NK
3.49675E+17,Tue Jun 25 23:47:29 +0000 2013,"FDA begins ""historic"" era of tobacco regulation with decisions about six products: http://lati.ms/mnZfF"
3.49622E+17,Tue Jun 25 20:15:29 +0000 2013,How was an old man told to stay healthy in the 1750s? Test your 18th century health knowledge with this quiz: http://lati.ms/mnvco
3.49607E+17,Tue Jun 25 19:15:29 +0000 2013,California fines Kaiser $4 million for problems related to patient access to mental health services: http://lati.ms/mnpJo
3.49594E+17,Tue Jun 25 18:25:27 +0000 2013,"Home gyms don't have to take up a lot of room. Here are reviews of four compact models that cost less than $2,600: http://lati.ms/mniM0"
3.49536E+17,Tue Jun 25 14:32:42 +0000 2013,"Study: It's better to talk to kids about healthy eating habits rather than diets: http://lati.ms/mlCz1 And dads, just stay quiet"
3.49521E+17,Tue Jun 25 13:35:40 +0000 2013,No need to go to the gym to vary your sit-up routine–just pull up a chair and do some crunches like this --&gt; http://lati.ms/mlyPU #LATfit
3.49335E+17,Tue Jun 25 01:15:31 +0000 2013,"Ladies, if you thought hormone replacement therapy would help ward off dementia, a study says you might be wrong: http://lati.ms/mlAvJ"
3.49324E+17,Tue Jun 25 00:30:35 +0000 2013,"Parents, give your kids advice about healthy eating and avoid talking to them about weight loss, study says: http://lati.ms/mlvDN"
3.49274E+17,Mon Jun 24 21:12:50 +0000 2013,RT @latimesscience: Are you connected with us on Facebook? Like our science and health page to get our stories in your newsfeed: http://t.c…
3.49256E+17,Mon Jun 24 20:02:35 +0000 2013,"In a 5-4 decision, Supreme Court rules that Americans who are badly hurt by a generic drug can't sue the drug maker: http://lati.ms/mlapT"
3.49254E+17,Mon Jun 24 19:54:12 +0000 2013,"@brigettebrugada Haha, nice!"
3.49244E+17,Mon Jun 24 19:15:28 +0000 2013,"White House announces new call centers, new website to help consumers find health insurance coverage: http://lati.ms/ml4Mw #ACA"
3.49234E+17,Mon Jun 24 18:35:28 +0000 2013,RT @latimesscience: New study looking at drinking water raises questions about the possible health risks of fracking: http://lati.ms/ml3Uu
3.49233E+17,Mon Jun 24 18:30:48 +0000 2013,"Study reaches the surprising conclusion that the pathogen that causes leprosy has barely changed in 1,000 years: http://lati.ms/mkUYb"
3.49158E+17,Mon Jun 24 13:31:53 +0000 2013,Don't just work on your abs — strengthen your back too. Try the Superman exercise: http://lati.ms/miRms #healthtips #LATfit
3.48872E+17,Sun Jun 23 18:35:15 +0000 2013,New discovery suggests that humans adapted to become resistant to leprosy in the 14th and 15th centuries: http://lati.ms/miNFh
3.48822E+17,Sun Jun 23 15:15:53 +0000 2013,"RT @kurtissl: #10000steps #LATFIT June 23, 2013 morning walk - aerobic steps 7941 in 76 minutes - there were some… http://instagram.com/p/a5ryMMBVir/"
3.48612E+17,Sun Jun 23 01:21:30 +0000 2013,RT @latimesscience: New genetic analysis reveals that leprosy has remained essentially unchanged since medieval times: http://t.co/srzX5V2N…
3.48543E+17,Sat Jun 22 20:48:52 +0000 2013,"RT @garveylatimes: How long can you wait to have a baby? http://bit.ly/11gnsYb Jean Twenge, my college classmate, brings researcher's eye …"
3.48535E+17,Sat Jun 22 20:15:54 +0000 2013,10-year-old girl who received adult organs in a controversial double-lung transplant surgery is awake and responsive: http://lati.ms/mi6Ws
3.48532E+17,Sat Jun 22 20:03:15 +0000 2013,RT @CraftyDad: Breakfast is served! #paleo #lowcarb #highprotein  #latfit #breakfast http://instagram.com/p/a2-kkVqxqY/
3.48527E+17,Sat Jun 22 19:45:48 +0000 2013,RT @lauraelizdavis: A beautiful finish. #LATfit @ Color Me Rad 5K http://instagram.com/p/a3v2R6nrPm/
3.48524E+17,Sat Jun 22 19:31:57 +0000 2013,"After you buy veggies, don't leave them in the dark – research shows light can maximize their anti-cancer properties: http://lati.ms/mhiBz"
3.48478E+17,Sat Jun 22 16:31:12 +0000 2013,New documentary on obesity follows a group of women as they consider drastic measures to lose weight: http://lati.ms/mhipx
3.48461E+17,Sat Jun 22 15:21:26 +0000 2013,RT @DavanMaharaj: The throngs hit Peter's Canyon.  #lafit h/t @lauraelizdavis http://pbs.twimg.com/media/BNX3HypCYAAqkLf.jpg
3.48441E+17,Sat Jun 22 14:02:12 +0000 2013,Got time for a hike this weekend? Here's a guide to a route in the Angeles National Forest: http://lati.ms/mhhOH #LATfit
3.48253E+17,Sat Jun 22 01:35:28 +0000 2013,Actress @ElisabethRohm says sharing her secret of infertility is a relief: http://lati.ms/mhehB
3.48228E+17,Fri Jun 21 23:56:31 +0000 2013,More options are now available to women giving birth in hospitals – learn about what's changed: http://lati.ms/mhdBW
3.48226E+17,Fri Jun 21 23:47:00 +0000 2013,RT @mmacvean: Story from @theatlantic could change how I work out. http://www.theatlantic.com/health/archive/2013/06/study-how-much-you-exercise-matters-more-than-how-often/277071/
3.48206E+17,Fri Jun 21 22:30:41 +0000 2013,"Exposing veggies to light for 12 hours a day maximizes their anti-cancer properties, study finds: http://lati.ms/mgM5G #healthtips"
3.48175E+17,Fri Jun 21 20:26:55 +0000 2013,"RT @latimesscience: Does your lettuce have ""jet lag""? Researchers look at how to maximize the anti-cancer properties of vegetables: http://…"
3.48166E+17,Fri Jun 21 19:50:19 +0000 2013,"CDC aims to educate Asians about hepatitis B, which affects them far more than the overall U.S. population: http://lati.ms/mgKPf"
3.4816E+17,Fri Jun 21 19:25:18 +0000 2013,"New documentary ""All of Me"" explores the complexity of what it's like to be morbidly obese in America: http://lati.ms/mgFsO"
3.48157E+17,Fri Jun 21 19:16:01 +0000 2013,@bahrsuk Thanks!
3.48137E+17,Fri Jun 21 17:56:12 +0000 2013,FDA's removal of restrictions on sales of Plan B One-Step effectively ends the fight over the morning-after pill: http://lati.ms/mgDTB
3.48136E+17,Fri Jun 21 17:51:20 +0000 2013,"RT @MyLastBite: 6/20/13 #Fitbit #Pedometer steps 14,810 (5.89 miles) #LATfit #Fitstats #PedometerWars #Fitness #Flex http://instagram.com/p/azp3ouvwUj/"
3.48094E+17,Fri Jun 21 15:04:31 +0000 2013,"Around 35% of women experience violence at the hands of their partners or other sexual violence, @WHO reports: http://lati.ms/mf4l5"
3.48084E+17,Fri Jun 21 14:23:10 +0000 2013,James Gandolfini's death: What's the difference between cardiac arrest and a heart attack? http://lati.ms/mf20B
3.48071E+17,Fri Jun 21 13:31:34 +0000 2013,Work your lower body with a blend of dance and fitness by trying the curtsy side lift: http://lati.ms/mf52m #healthtips #LATfit
3.47898E+17,Fri Jun 21 02:05:20 +0000 2013,Study finds silver might be able to help you feel better when you're sick. And we don't mean as a gift: http://lati.ms/meJ7E
3.47891E+17,Fri Jun 21 01:37:46 +0000 2013,RT @TheCuisinerd: Water Aerobics in Los Angeles...where little ol' biddies sing along to Jimmy Eat World. #ImNotMakingThisUp #Awesome #LATf…
3.47866E+17,Thu Jun 20 23:57:38 +0000 2013,FDA approves over-the-counter use of emergency contraceptive Plan B One-Step for all women of child-bearing age: http://lati.ms/meYUN
3.47849E+17,Thu Jun 20 22:49:06 +0000 2013,"30% of women worldwide experience violence at the hands of their partners, @WHO reports: http://lati.ms/meUeQ"
3.47842E+17,Thu Jun 20 22:22:27 +0000 2013,"RT @annagorman: Hospital's ban on abortion tied to deal with Catholic provider http://www.latimes.com/local/lanow/la-me-ln-hospitals-ban-on-abortion-tied-to-deal-with-catholic-provider-20130620,0,1693358.story via @latimes"
3.47837E+17,Thu Jun 20 22:02:57 +0000 2013,FDA has approved emergency contraceptive Plan B One-Step for use by women of all ages without a prescription. Full story coming!
3.4783E+17,Thu Jun 20 21:36:38 +0000 2013,"James Gandolfini dies: Was it sudden cardiac arrest or a heart attack, and what's the difference? http://lati.ms/meNM7"
3.47791E+17,Thu Jun 20 19:01:07 +0000 2013,"RT @lauraelizdavis: Can't make it to the hills during the week, so my Mon-Fri hike is the stairwell. #LATfit http://instagram.com/p/aym4aYnrJi/"
3.47784E+17,Thu Jun 20 18:31:14 +0000 2013,"The number of Americans caring for someone with health issues is rising, new survey finds: http://lati.ms/melsK"
3.47738E+17,Thu Jun 20 15:29:44 +0000 2013,"RT @renelynch: A great reason to join #LATFit nation? Shopping for new kicks! Show us how it's done, @LesleyLA: http://instagram.com/p/aw_8B2R_o1/"
3.47736E+17,Thu Jun 20 15:20:43 +0000 2013,"The healing power of silver: Study finds adding it to antibiotics can make them 1,000 times more effective in mice: http://lati.ms/mdVR7"
3.47722E+17,Thu Jun 20 14:27:13 +0000 2013,"Until doing this research, I hadn't really thought of PTSD being due to a medical event: http://lati.ms/mcE2m"
3.4771E+17,Thu Jun 20 13:36:45 +0000 2013,Cardio doesn't have to be dull — try the lateral traveling ape to get your heart rate up: http://lati.ms/mcGYX #healthtips #LATfit
3.47536E+17,Thu Jun 20 02:05:35 +0000 2013,How the deadly MERS virus spread in Saudi Arabian hospitals: http://lati.ms/mcGGR
3.47507E+17,Thu Jun 20 00:11:53 +0000 2013,RT @montemorin: Just say 'NO' to Noogies: Bullying by siblings as bad as bullying by peers and classmates @mmacvean http://lat.ms/19SUHZI
3.475E+17,Wed Jun 19 23:45:32 +0000 2013,"PTSD plagues 1 in 4 stroke victims, study finds: http://lati.ms/mcBZu"
3.47482E+17,Wed Jun 19 22:31:47 +0000 2013,Is sibling bullying just part of growing up? New study says no — it can be as damaging as other sorts of bullying: http://lati.ms/mcl5f
3.4748E+17,Wed Jun 19 22:25:15 +0000 2013,RT @latimesscience: Scientists reconstruct how the deadly MERS virus spread through hospitals in Saudi Arabia: http://lati.ms/mcxlH
3.47473E+17,Wed Jun 19 21:57:45 +0000 2013,"HPV vaccine may be controversial, but it works: Research shows a 56% drop in infections among teenage girls: http://lati.ms/mcvFF"
3.47453E+17,Wed Jun 19 20:35:27 +0000 2013,"CalPERS says its members' health premiums will rise an average of 3% in 2014, the smallest increase since 1998: http://lati.ms/mcb12"
3.47442E+17,Wed Jun 19 19:55:15 +0000 2013,Should schools help prevent childhood obesity? Poll finds that 90% of Americans think they should: http://lati.ms/mcaqY
3.47435E+17,Wed Jun 19 19:25:32 +0000 2013,"Study: If patients and doctors used medicines responsibly, the U.S. healthcare system could save $213 billion a year: http://lati.ms/mc0xR"
3.4743E+17,Wed Jun 19 19:05:27 +0000 2013,New study credits the HPV vaccine with significantly reducing the infection rate among teenage girls
3.47426E+17,Wed Jun 19 18:50:03 +0000 2013,RT @annagorman: One more from @AmerMedicalAssn -- they want sodas out of food stamp program.
3.47425E+17,Wed Jun 19 18:46:30 +0000 2013,"RT @torrey_ynews: Morning beach bootcamp...always hard to wake up, but always worth it #latfit http://instagram.com/p/avqWizwwxY/"
3.47412E+17,Wed Jun 19 17:52:36 +0000 2013,"RT @Bibberche: My twice-a-week strength training at YMCA is definitely paying off: I look svelte! Thanks, Yvonne! #latfit"
3.47409E+17,Wed Jun 19 17:41:19 +0000 2013,"What's changed now that the medical establishment has declared obesity a ""disease""? http://lati.ms/mbsxW"
3.47391E+17,Wed Jun 19 16:32:36 +0000 2013,Are you sitting at your desk reading this? Perhaps you should stand up: http://lati.ms/mahRe
3.47374E+17,Wed Jun 19 15:21:19 +0000 2013,"We have a new #LATFit ""foot"" soldier: Welcome ‏@TheCuisinerd! We're trying to #SitLess #MoveMore + make healthier choices. Please join us"
3.47367E+17,Wed Jun 19 14:54:23 +0000 2013,"RT @LATkarenkaplan: Now that the AMA says obesity is a ""disease,"" you might be interested in the CDC's BMI calculator. Here it is: http://t…"
3.47362E+17,Wed Jun 19 14:35:29 +0000 2013,The @AmerMedicalAssn votes to declare obesity a disease: http://lati.ms/mbnev
3.47347E+17,Wed Jun 19 13:35:00 +0000 2013,".@AmerMedicalAssn says you shouldn't be sitting all day at work. So today, don't send email. Say it in person http://lati.ms/malSM #LATfit"
3.47203E+17,Wed Jun 19 04:05:12 +0000 2013,"Nearly 50,000 Aetna customers with individual health policies in California will need to find new coverage: http://lati.ms/marYs"
3.47171E+17,Wed Jun 19 01:56:12 +0000 2013,"RT @latimesscience: Study: LAX doesn't exceed air pollution standards, but ultrafine particles in jet exhaust could do us harm: http://t.co…"
3.47154E+17,Wed Jun 19 00:50:27 +0000 2013,"Get off your butts, @AmerMedicalAssn says. Here's what experts say about why sitting is bad for you: http://lati.ms/makf6"
3.47134E+17,Tue Jun 18 23:31:09 +0000 2013,"The @AmerMedicalAssn doesn't want you to sit all day at work, so it wants your employer to give you other options: http://lati.ms/mahro"
3.47121E+17,Tue Jun 18 22:36:06 +0000 2013,"Black and Latino infants exposed to air pollution are at heightened risk for developing asthma, new study finds: http://lati.ms/mad0U"
3.47116E+17,Tue Jun 18 22:18:37 +0000 2013,RT @annagorman: Ok flats it is! “@washingtonpost: This is what high heels can do to your feet http://wapo.st/16FQ4OZ”
3.47097E+17,Tue Jun 18 21:01:46 +0000 2013,"Another reason to get up and move, ladies: Sports can help develop leadership skills for female executives: http://lati.ms/m9Qvy #LATfit"
3.47088E+17,Tue Jun 18 20:27:44 +0000 2013,RT @annagorman: The American Medical Assn. @AmerMedicalAssn adopts policy recognizing risks of sitting. Employers should offer alternatives.
3.47082E+17,Tue Jun 18 20:01:31 +0000 2013,Obamacare supporters kick off a months-long push on Sunday to prepare Americans to sign up for health insurance: http://lati.ms/m9Plq
3.4708E+17,Tue Jun 18 19:55:53 +0000 2013,Starbucks says it will post calorie counts on its menu boards nationwide: http://lati.ms/m9tEp
3.47064E+17,Tue Jun 18 18:52:28 +0000 2013,@bktayloredfit We're glad you like the idea. Let us know if you try it!
3.47058E+17,Tue Jun 18 18:26:27 +0000 2013,FDA investigating unexplained deaths of two patients who got injections of the antipsychotic medication Zyprexa: http://lati.ms/m9ILe
3.47054E+17,Tue Jun 18 18:11:05 +0000 2013,RT @annagorman: Smoking rates among adults have declined from nearly 25% in 1997 to 18% in 2012.
3.47033E+17,Tue Jun 18 16:47:06 +0000 2013,RT @MeganSiobhan26: Theres nothing like a morning workout to get u pumped for the rest of the day! #latfit
3.47033E+17,Tue Jun 18 16:46:13 +0000 2013,RT @kyoshino: A perfect excuse to get up from my desk today: L.A. gets new park in heart of downtown  #LATfit http://lati.ms/m8ZBR
3.47022E+17,Tue Jun 18 16:05:04 +0000 2013,"#LATFit has a new ""foot"" soldier: Welcome ‏@BarrAndTable! We're all trying to #SitLess #MoveMore and make healthier choices. Please join us"
3.47009E+17,Tue Jun 18 15:11:10 +0000 2013,RT @renelynch: Look who is #LATFit killing it: MRT @BrigetteBrugada &gt; Into my 8th week at @lifetimefitness swimming laps 5-6 days per week.
3.47004E+17,Tue Jun 18 14:54:22 +0000 2013,Aetna says it will stop selling individual health insurance policies in California next month: http://lati.ms/m99OP
3.46985E+17,Tue Jun 18 13:38:15 +0000 2013,Yogi crunches can give you flat abs and a supported back. Here's how to do them: http://lati.ms/m80lg #healthtips #LATfit
3.46802E+17,Tue Jun 18 01:28:36 +0000 2013,"Are your upper arms waving long after you've said goodbye? ""Skull crusher"" can help sculpt your triceps: http://lati.ms/m7ZGG #LATfit"
3.46782E+17,Tue Jun 18 00:09:47 +0000 2013,"RT @LouisSahagun: Some L.A. County bus drivers say pesticides are making them ill http://www.latimes.com/news/local/la-me-mta-pesticides-20130617,0,3551619.story"
3.46762E+17,Mon Jun 17 22:51:13 +0000 2013,"@tangimausia You're welcome! Have fun, and show us pictures of your hikes using #LATfit. We'll RT!"
3.46754E+17,Mon Jun 17 22:20:38 +0000 2013,Supreme Court ruling on generic drugs could save consumers billions: http://lati.ms/m7sWA
3.46745E+17,Mon Jun 17 21:45:37 +0000 2013,"The wiring of the autistic brain means a mother's voice is just another sound, new study finds: http://lati.ms/m7rOQ"
3.46739E+17,Mon Jun 17 21:19:58 +0000 2013,New study finds that eating more red meat is linked to diabetes risk: http://lati.ms/m7DR6
3.46719E+17,Mon Jun 17 19:58:44 +0000 2013,RT @renelynch: Done! #latfit #10000 steps #9inarow (I miscounted yesterday.) #pedometerwars   #JoinLATFit #walking http://instagram.com/p/apaep7n4xQ/
3.46713E+17,Mon Jun 17 19:35:41 +0000 2013,Alternative therapies like yoga help wounded veterans heal their bodies and minds: http://lati.ms/m70l1
3.46675E+17,Mon Jun 17 17:05:54 +0000 2013,"In a decision likely to benefit consumers, the Supreme Court rules for generic drugs, against ""pay for delay"" deals: http://lati.ms/m72HF"
3.46672E+17,Mon Jun 17 16:52:30 +0000 2013,RT @annagorman: Former CMS Director @donberwick running for Mass. governor. What impact will his experience in healthcare have on the race?
3.46668E+17,Mon Jun 17 16:37:04 +0000 2013,@kurtissl Nice job!
3.46668E+17,Mon Jun 17 16:36:38 +0000 2013,"RT @kurtissl: #10000steps #LATFIT June 16, 2013 - total steps 17,837 -  aerobic steps 11,530 - colorful boats photo… http://instagram.com/p/aqQAsbhVrR/"
3.46661E+17,Mon Jun 17 16:09:57 +0000 2013,RT @AliceShort3: After three Oreos for breakfast you may want to ask yourself: how's that food journaling going? http://lat.ms/13LFNye
3.46659E+17,Mon Jun 17 16:02:22 +0000 2013,RT @LANow: Does war deployment really increase suicide risk? @AlanZarembo will discuss at 9 a.m. Join the conversation: http://t.co/ACREVvx…
3.46632E+17,Mon Jun 17 14:12:44 +0000 2013,Boston Children's Hospital announces it's opening the world's first pediatric hand transplant program: http://lati.ms/m6ujG
3.4663E+17,Mon Jun 17 14:07:08 +0000 2013,RT @LATkarenkaplan: The Gitmo hunger strike leaves military doctors in an ethical quandary. http://lati.ms/m5wR0
3.46621E+17,Mon Jun 17 13:31:58 +0000 2013,Need your kids to calm down and focus? This exercise is a great warm-up for reading and writing --&gt; http://lati.ms/m5B9s #healthtips
3.46348E+17,Sun Jun 16 19:26:00 +0000 2013,Walk-in clinics are gaining popularity – a trend that's expected to continue as the healthcare law is implemented: http://lati.ms/m55Gk
3.46324E+17,Sun Jun 16 17:50:48 +0000 2013,RT @LATgreatreads: Many U.S. troops who commit suicide never went to war. Researchers try to unravel the causes: http://lati.ms/m4w9a #lo…
3.46304E+17,Sun Jun 16 16:32:16 +0000 2013,Spend time with dad this Father’s Day by going for a walk with him: Here are places around L.A. to explore: http://lati.ms/m32Nb #LATfit
3.46272E+17,Sun Jun 16 14:25:52 +0000 2013,Is force-feeding someone on a hunger strike aggravated assault? New opinion piece argues it is: http://lati.ms/m4vfO
3.46089E+17,Sun Jun 16 02:15:36 +0000 2013,"RT @lauraelizdavis: After a couple weekends away, I made it back to the mountain top today. #LATfit http://instagram.com/p/amTaYdHrGv/"
3.46078E+17,Sun Jun 16 01:34:04 +0000 2013,"Researchers find 2 types of brain atrophy in ""Gulf War illness"": http://lati.ms/m4uXz Finding helps shed light on the mysterious condition"
